fraud_pattern,purchase_price,resale_price,transaction_id,transaction_type,ts
none,193.01,0.0,c1cb2805-182b-4197-8438-0b2e1315ca25,Purchase,1788809919253
none,299.34,0.0,5ee7f1e8-9a91-4913-a2d2-644d162046b7,Purchase,1788809944916
none,71.98,0.0,0226d777-5d95-4f92-827b-97b411a4b815,Purchase,1788810073772
none,224.59,0.0,98379277-dbcd-429b-a3ab-098edb881ee8,Purchase,1788810113479
none,51.54,0.0,0888e6c2-4438-4a90-a381-349c05a857b8,Purchase,1788810187023
none,92.13,0.0,7ccfae24-4a72-4cd2-b51e-07a02847a30e,Purchase,1788810201524
none,42.37,0.0,d091d4e4-257b-4b79-8bbd-7ac0d9835363,Purchase,1788810211195
none,148.29,0.0,ab0bebf6-8d32-4b8d-90c7-61c87936a4f4,Purchase,1788810289716
none,55.04,0.0,7d8fec94-c039-4490-bad0-0a49931d1af3,Purchase,1788810314756
none,132.45,0.0,d4c9dec1-5060-4806-b1bd-ea15c7af654e,Purchase,1788810363718
none,180.38,0.0,0b57698e-f2f3-44d7-851e-9d7b5415eb08,Purchase,1788810394596
none,148.29,0.0,5862bebe-2f54-453b-a793-d38a464171f5,Purchase,1788810423347
none,76.21,0.0,bef0284b-ad0a-4ec6-9c9d-7f4be16ab497,Purchase,1788810445120
none,181.57,0.0,2a8903f3-d800-48b4-b088-1acb27a38cac,Purchase,1788810464346
none,235.36,0.0,c84ef4ba-7ec8-4b79-9b22-c2749df7f8a2,Purchase,1788810469860
none,45.64,0.0,5e5a445a-fc5a-48ac-aa48-0c70e420402c,Purchase,1788810548804
none,132.45,0.0,9b6d396c-4162-4cdf-9a8a-5d3a62d2998e,Purchase,1788810780631
none,266.48,0.0,b69e7932-de1e-48fc-b4af-5092def3be9c,Purchase,1788810795723
none,262.1,0.0,a4166bb5-e1f9-4c13-843a-1ad6beb36888,Purchase,1788810809617
none,282.9,0.0,db48cd2f-d59f-4b7f-a93c-2aa14c710424,Purchase,1788810888181
none,240.23,0.0,f0b3912d-208d-4f81-b2b2-7bec51e65866,Purchase,1788810901866
none,267.25,0.0,53b1189f-0269-4ea5-8fa5-4d51b30dec55,Purchase,1788810950317
none,240.23,0.0,cc809e5f-30c7-47cd-87cc-2c0399b579bb,Purchase,1788811001910
none,110.58,0.0,29afcb09-28fe-43e8-aa9c-fb71d162e346,Purchase,1788811012706
none,200.4,0.0,532c190e-8074-48c2-ba42-ba3f20b19bbc,Purchase,1788811033238
none,284.59,0.0,7c29e24d-0ee5-4ea8-99d0-87c55d6f1834,Purchase,1788811040062
none,147.39,194.95,6f6d02bc-a6d6-4975-a721-e64310fdc1d7,Resale,1788811102066
none,110.58,0.0,1a91f5f9-1319-4dfe-9435-332dcc1e2aed,Purchase,1788811222185
none,210.62,0.0,c61ff98c-a7fb-47ce-8418-95e7a027e2a6,Purchase,1788811288109
none,272.41,0.0,0d3ed666-c04b-4ffd-a2c0-13dba27ef480,Purchase,1788811341843
none,299.34,0.0,294aa16f-91fc-4613-8268-8e3daaaa1aa6,Purchase,1788811344394
none,205.47,0.0,2938ee5a-556d-4af1-bf66-7fc4b4973f68,Purchase,1788811350843
none,241.85,0.0,e0b9a3d5-9820-45f0-9b0a-bda0b8f45800,Purchase,1788811370589
none,265.56,0.0,ac918dc0-f02f-4ad2-8810-e70b06b12063,Purchase,1788811527038
none,174.78,0.0,740c552e-b37e-4b54-8fd6-0153e00e1ec0,Purchase,1788811579540
none,51.54,0.0,2ff1026c-761b-4431-b699-ed4cdd32137d,Purchase,1788811607227
none,42.72,0.0,a0d21a25-97e7-45ce-8c60-1522538e29bf,Purchase,1788811638495
price_manipulation,272.41,1196.49,04d40065-f15f-41be-9074-7f5140b2523d,Resale,1788811675765
none,210.62,0.0,17ecb8b9-5b39-4ac2-b437-ec2ee45a062c,Purchase,1788811772665
none,206.97,0.0,53fdf088-4a71-4d81-bde6-63bc0479effc,Purchase,1788811821089
none,284.59,0.0,54219eea-a386-4836-ab30-ebd398dd029b,Purchase,1788811850275
none,265.56,0.0,528c2972-86cf-4b82-9237-864678765405,Purchase,1788811909019
none,143.92,0.0,05dc1853-0511-44d9-b03f-396733d8556b,Purchase,1788811927644
none,105.05,0.0,112887a9-26dd-44b4-90df-5f61f95815c6,Purchase,1788811959654
none,239.52,0.0,a6e79f1f-fc25-4627-ad61-a77aa1eaf52e,Purchase,1788812028048
none,143.92,0.0,0c633935-4e54-40f9-9609-7296300fe231,Purchase,1788812050910
none,71.27,0.0,305c371e-edae-494a-b68b-2599402cf0e6,Purchase,1788812093802
none,71.98,77.82,6138e126-ebfc-4517-9844-a818145ae967,Resale,1788812100111
price_manipulation,76.21,604.6,4322d917-14a2-47c2-ae24-0f8be12c1734,Resale,1788812115399
none,200.4,0.0,d93f9766-9b23-4d3d-85da-884bdd59c122,Purchase,1788812152373
none,282.9,0.0,ca77bfe8-be32-4d42-ae09-bc1f5296b92e,Purchase,1788812211713
none,210.62,0.0,ae008f96-38e5-4380-bc4b-1044ecdbe21c,Purchase,1788812236015
none,114.16,0.0,764b0d28-d461-438d-96d3-29be8c3c2932,Purchase,1788812277045
none,147.39,0.0,db8ff9e0-81d6-4704-b4e5-908093f61d20,Purchase,1788812292369
none,71.27,0.0,6cfbd9a8-a9fc-4ee0-9a33-687f23e5765e,Purchase,1788812316498
none,180.38,0.0,756c0fcc-1431-428a-9002-e0d3d853ff6e,Purchase,1788812342784
none,193.01,0.0,73fae698-7408-4c3a-ab3a-fd3e00c538a7,Purchase,1788812353053
none,166.45,0.0,5f954889-dd7a-4775-ad91-2ea17aa26238,Purchase,1788812441751
price_manipulation,115.17,405.08,40c8a03d-44f4-4ef3-86b8-8191bfd1e8f2,Resale,1788812459725
none,42.37,0.0,69c678ad-19a0-47c9-b082-1e40169c40dd,Purchase,1788812461465
none,158.33,0.0,7862fe61-de64-4881-ae69-d2f530af8dee,Purchase,1788812482574
none,158.33,0.0,5322bc7d-9c31-4281-aeb3-db2cadfec114,Purchase,1788812489350
none,247.57,0.0,d81dc15d-9380-43db-8bca-b10a45f03735,Purchase,1788812581199
none,92.13,0.0,f5d33701-baa9-41d1-9171-aa0ad6423109,Purchase,1788812618290
none,267.25,0.0,67b908c0-517e-43c2-b76c-66a226a96ec8,Purchase,1788812664828
none,143.92,0.0,fd2ab87f-5e7b-4407-a70f-7ad1bd6fc967,Purchase,1788812742721
none,224.59,0.0,1a78cafb-0c39-45c0-850a-995430437fa2,Purchase,1788812759101
none,42.37,0.0,1668ffeb-7c10-413e-b57c-89f221045d42,Purchase,1788812784195
none,175.61,0.0,3c9590e6-a1f1-4f2d-a340-fc13bada8c80,Transfer,1788812849577
none,224.59,0.0,6cce679e-59f4-49d0-ab5b-6d057e1989c6,Purchase,1788812886470
none,117.52,0.0,76895b1a-0a89-47a3-9868-a22ccb4fb125,Purchase,1788812901886
none,200.4,0.0,92f015dd-45fb-4aa4-a3b3-288b5aec5cc8,Purchase,1788812962852
none,153.89,0.0,ad7c1cc0-b05e-49b0-99aa-ff594ab8382d,Purchase,1788812966427
none,133.04,0.0,af9899f5-7a3b-4ce9-8c08-9cb792343682,Purchase,1788812979991
none,175.61,0.0,98809eb0-12ac-4170-b193-c8bfc3758214,Purchase,1788813001302
none,166.45,0.0,f137d8b5-10d9-4fba-a0bd-93cf88801c46,Purchase,1788813062292
none,42.72,0.0,375ecb17-f052-4a78-a004-65cca1b8c5ce,Purchase,1788813305626
none,239.52,0.0,f2980bfe-5f06-4fa7-bc7c-c510dac81758,Purchase,1788813310462
none,104.26,0.0,eed878d2-8ccb-4ab0-8954-1484f6fcbaf5,Purchase,1788813312310
none,235.36,0.0,22a2e277-d08b-4192-b994-64064f9d18ea,Purchase,1788813452795
none,105.05,0.0,030b4491-e516-4932-baf2-6df7f3abe0fc,Purchase,1788813466347
none,282.59,0.0,07f33159-34d1-4466-968f-7d92170a8599,Purchase,1788813513322
none,71.98,0.0,1ed402f5-1b5f-4888-b986-c924f6c40bcd,Purchase,1788813619866
none,45.64,0.0,e660efe1-6ac7-4e81-8f78-0fbee914886f,Purchase,1788813681513
none,262.66,0.0,4edaab00-355f-4088-a961-4c02bb4ea10e,Purchase,1788813741032
none,241.85,0.0,6a45eb39-7570-45f3-b543-cfd194045660,Purchase,1788813751072
none,71.27,0.0,dacdd5dd-f1e9-40eb-b422-ad1b8042593e,Purchase,1788813959461
none,42.37,0.0,00c487ac-3c99-4770-988d-9aef8b902ee2,Purchase,1788813975269
none,51.54,0.0,ad4ed92a-4d47-484b-a5ec-e1d95f5311a7,Purchase,1788814018062
none,262.66,0.0,d9e1e098-c0bf-4186-bd6d-69a0fd82e557,Purchase,1788814046136
none,266.48,0.0,de25cbcb-2c3f-426f-b919-9d3c1bc372b8,Purchase,1788814108394
none,133.04,0.0,ce9fb94a-a0ef-48c0-bf56-e0d36d338dc7,Purchase,1788814134525
none,240.23,0.0,936aff13-0f4c-4056-ab63-5065e65054dc,Purchase,1788814137235
none,117.52,136.72,81b200b9-aaf8-47cf-9db3-0f26b018ee6d,Resale,1788814326920
none,240.23,0.0,b1c2d289-7d1c-4b77-8779-0d43fdb2e8a0,Purchase,1788814364633
none,55.04,0.0,fbc85809-ed27-42bf-afed-5eaca8b1b17a,Purchase,1788814444695
none,92.13,0.0,9dfa5b53-5cbf-49ba-ab51-90a2cf55d2e4,Purchase,1788814457376
none,132.45,119.94,5f0e1961-7601-4a70-87ff-7c36f32101a7,Resale,1788814499720
none,239.52,0.0,441007b2-98c9-4538-8f4c-b6f34ac07259,Purchase,1788814603089
none,166.45,0.0,e8934118-3bcf-4141-9a71-a26af89ce4e3,Purchase,1788814731670
none,247.57,0.0,804543ca-f260-458c-9541-1e0d5b1a0a68,Purchase,1788814744512
none,241.85,0.0,feb9a87f-2c89-4224-8586-b67f77be6152,Purchase,1788814777535
none,206.97,0.0,f6a4d881-ad33-4596-b02d-7057ed09a1f0,Purchase,1788814801875
none,266.48,0.0,02540d74-443d-4223-9494-23e25d804570,Purchase,1788814875882
none,102.04,0.0,52cf9d1c-5f40-4b50-a7e0-90b3c1561a36,Purchase,1788814905332
none,243.86,0.0,746b33c7-b1f8-4c81-b554-99ccd0814692,Purchase,1788814951457
none,282.9,0.0,1b87a341-b763-45c2-bfed-537b64e941d7,Purchase,1788815039490
none,206.97,0.0,18677e94-66a1-455c-86ae-f3fc01dc2746,Purchase,1788815090039
none,174.78,0.0,dcb276c0-9f63-4df8-aafc-e761a874c5d3,Purchase,1788815111215
none,102.04,0.0,24bdfc68-cc68-4289-a68f-2936dbd0ee9a,Purchase,1788815157441
none,241.85,0.0,4b01edd1-a41f-4faf-a659-c555ac631e8b,Purchase,1788815161778
none,104.26,0.0,9fc7d097-a718-48be-8a9a-7b3ce8af5ac5,Purchase,1788815196562
none,272.41,0.0,266328b5-ceac-4a54-8eb8-69e179a62cbc,Purchase,1788815202089
none,129.95,0.0,c5d80682-ced0-4bc3-a0a8-6c932c67088d,Purchase,1788815244485
none,212.71,0.0,fa7a7167-8c79-4064-b092-b5f6cc691b9b,Purchase,1788815286661
none,153.89,0.0,46727e58-bf71-47ff-be06-64b9517ba1f3,Purchase,1788815287962
none,56.17,0.0,97705a44-d34c-41e6-b066-77579b2b0356,Purchase,1788815296893
none,117.52,0.0,9e29ede8-90e8-4b42-bb92-162618c7949c,Purchase,1788815317178
none,114.16,0.0,524e7268-e158-4631-a473-94c2fc2988de,Purchase,1788815322588
none,55.04,0.0,0b41e365-afca-4196-8b60-5fa2f19a2537,Purchase,1788815330824
none,117.52,0.0,3d7b3487-5a30-4b6b-9112-c1b14b2ddcaa,Purchase,1788815429392
none,240.23,0.0,605dfb2a-e3e9-4a32-a530-b5f166477db7,Purchase,1788815442212
price_manipulation,292.19,2193.02,e4935ca8-fddd-4dbc-9bf1-660a2d975d12,Resale,1788815447918
none,105.05,0.0,fcae7266-378e-44ec-a3b5-e40a696e8935,Purchase,1788815482222
none,174.78,0.0,658395f4-4a3a-4152-80af-1797ddf7c3e8,Purchase,1788815502532
none,143.92,0.0,b834123b-bdf4-40b7-a597-f43bbb48628c,Purchase,1788815631680
none,292.19,0.0,35970cfe-e907-4428-ad00-4f40e0d2ea75,Purchase,1788815707788
none,117.52,0.0,349f00ae-6205-4386-a17a-4bf89daf902e,Purchase,1788815899879
none,239.52,0.0,676b32d5-8f1f-47aa-a965-cfa4b8430774,Purchase,1788815952409
none,55.04,0.0,8544b692-8f25-491d-9021-dc652f433881,Purchase,1788816091399
none,158.33,0.0,d34afd59-c9f7-46fc-99d4-633843be5415,Purchase,1788816105988
none,92.13,0.0,18c06c45-a663-44db-8f78-84d6f77f3de3,Purchase,1788816193833
none,143.92,0.0,06f71b7f-259a-4020-8527-06227030e7c5,Purchase,1788816296330
none,56.17,0.0,4f45f4ea-ddd0-4e64-bc53-2d67b19a2680,Purchase,1788816299597
none,53.13,0.0,1e20f889-ae75-41ef-bdaa-4a74c02fc3fb,Purchase,1788816416233
none,132.45,0.0,6dc9b991-6b5e-4678-b2ea-58ad67b73db0,Purchase,1788816434270
none,206.97,0.0,221e94c4-6439-4a13-9b20-0e4f2c4cbaf4,Purchase,1788816452924
none,181.57,0.0,25a020db-d0eb-42ed-b514-cdba57be3535,Purchase,1788816483901
none,272.41,0.0,579b2836-fbe5-4245-a509-5fd996de4c8d,Purchase,1788816486311
none,224.59,0.0,a06d50d5-3986-487b-a8cc-2fafd27eff1a,Purchase,1788816487209
none,272.41,0.0,d671c6e1-e4d8-4afb-bf37-a6ddaaae2346,Purchase,1788816513012
none,102.04,0.0,53dd437f-0691-4c1d-bc8e-92ea48f50a26,Purchase,1788816520265
none,133.04,0.0,f3e09712-3e29-410c-a2e7-19bb7544a3ed,Purchase,1788816570035
none,71.98,0.0,f984621c-67fa-4937-9596-2480ba684df4,Purchase,1788816634428
none,117.52,0.0,f0731ef8-cf3d-4726-87af-644a9a576b3c,Purchase,1788816635000
none,76.21,0.0,e43ea248-c159-4918-8f1c-25cac39a29f8,Purchase,1788816730605
none,265.56,0.0,c5a26d1a-1d75-4394-b8c5-8ce33fb656a4,Purchase,1788816927336
none,282.59,0.0,434715a1-d7f8-413a-a3ca-4256b9dee464,Purchase,1788816961958
none,148.29,0.0,64e627ee-bece-40b6-8ee3-f13f1cc51110,Purchase,1788817098394
none,224.59,0.0,1cf9a318-315a-44b0-90d5-be6ef75823cb,Purchase,1788817101108
none,166.45,0.0,a9fae246-e3b8-44a3-81c2-f0e95dda3a08,Purchase,1788817150514
none,71.98,0.0,80a334f3-ce92-422a-b476-71cf0a8157fa,Purchase,1788817209003
none,45.64,0.0,75aa3694-88e0-4367-8ff9-a8616b64ce02,Purchase,1788817240421
none,110.58,0.0,709267c7-a84f-420e-8d62-32e9893bc90f,Purchase,1788817363754
none,143.92,0.0,366268a9-e2e0-4fbb-b993-5e5db3edf021,Purchase,1788817370051
none,114.16,0.0,f3b9f0b0-4cd2-48b4-b386-5546ad510311,Purchase,1788817545971
none,262.1,0.0,39c6374d-eac7-4cd3-a7f8-71bf49dbfd36,Purchase,1788817571261
none,158.33,0.0,ded83144-3a0b-488b-a16e-dbb0eb7624ad,Purchase,1788817626477
none,243.86,0.0,8ddfe01d-1dba-4d78-92c3-983bc41ebb4b,Purchase,1788817630185
none,115.17,0.0,7c6dd332-8419-41ff-8956-5e624269a6ae,Purchase,1788817671738
none,206.97,0.0,16e99c19-d7cf-4c81-974f-4dd6e2913b20,Purchase,1788817705677
none,156.1,0.0,a38984af-e2d5-40e8-8ca6-790d34eca6ca,Purchase,1788817750646
none,143.92,0.0,8dc5316e-0384-4422-9fdf-3b65cdb7f258,Purchase,1788817815566
none,181.57,0.0,e449d6a2-ab3f-4cc7-9cc0-e8003521668f,Purchase,1788817845631
none,240.23,0.0,6b35707d-979b-490d-9fab-b9a90713078b,Purchase,1788817858312
none,55.04,0.0,5a63b0c3-ac2e-4806-a184-a0a9ede59a43,Purchase,1788817885438
none,282.59,0.0,0dfb32b7-3838-4399-8525-6f118bba73b0,Purchase,1788817899023
none,132.45,0.0,c2911482-7de3-4f25-8921-59d7ff763bfb,Purchase,1788817907136
none,71.27,0.0,3c7edb88-ddf4-4d30-8c9c-2d55a1bbe389,Transfer,1788817969549
none,284.59,0.0,5e95b74c-f5fb-4d77-840a-eac0469ec2a3,Purchase,1788817986120
none,175.61,0.0,b0871b3c-3b85-43b3-96d9-41fecb66dce2,Purchase,1788818019815
none,117.52,0.0,cc6c7bc2-96e1-4e24-9631-d1cb58336052,Purchase,1788818041013
none,272.41,0.0,8b26b598-4d26-4875-9659-3d795c69f82c,Purchase,1788818053744
none,132.45,0.0,8852ac1c-31a5-422a-8a10-ba551c070b15,Purchase,1788818095127
none,90.67,0.0,a07e1ea6-276a-4a4e-90a0-a4bb4a386f49,Purchase,1788818145400
none,115.17,0.0,10705fc6-c9c0-4d60-8e64-4dee03cbff5c,Purchase,1788818169081
none,117.52,0.0,52303f8f-f39e-4efd-a34e-4c742bd51bb2,Purchase,1788818208435
none,133.04,0.0,48b7416b-c6ff-4e08-bfa2-7722f9726541,Transfer,1788818235427
none,133.04,0.0,d97d8365-4ff9-4cff-8733-136b214b1c4f,Purchase,1788818322799
none,45.64,0.0,dfa97cd6-78be-49ad-97ed-5f7f20d56328,Purchase,1788818337907
none,78.24,0.0,17b0df4e-9c0e-4271-b349-dd4296d3bcb1,Purchase,1788818380583
none,241.85,0.0,b7b591d1-5149-4261-9003-bd5a722f8cb9,Purchase,1788818408179
none,90.67,0.0,f46af567-24a6-4dda-b58b-580f12e7acc7,Purchase,1788818410753
none,147.39,0.0,e9288ba5-97e0-4a40-aa9c-b80c040e6eb6,Purchase,1788818428680
none,200.4,0.0,cbc4bede-d628-4e63-af2f-91feaa09c0c5,Purchase,1788818450456
none,247.57,0.0,993b4a9c-7b5c-47c6-a581-a14c9b5ccf0f,Purchase,1788818515789
none,266.48,0.0,d98ef960-9d04-40f6-8e56-3d53bd3a3419,Purchase,1788818540592
none,143.92,0.0,4ec93127-a972-4a6c-ac98-e4fbebdf68ab,Purchase,1788818546030
none,174.78,0.0,cbcf0fcd-72fc-4c14-acc6-587be7165798,Purchase,1788818580374
none,240.23,0.0,35f29fae-cd81-4e1c-bbda-4bdab71822be,Purchase,1788818614548
none,179.05,0.0,536163d7-aeef-4d20-ac2a-4f300896be7e,Purchase,1788818615467
none,105.05,0.0,a010e9b7-e254-4249-bd41-ef067be97332,Purchase,1788818652056
none,224.59,0.0,1617a0a6-4563-4554-b1ef-027608c5ae1b,Purchase,1788818702496
none,102.04,0.0,4c1f6599-c326-4591-8223-46fb17facfd3,Purchase,1788818755615
none,71.98,0.0,32df4e23-c90b-4a4d-b9c3-c96c9471e974,Purchase,1788818758222
none,92.13,0.0,d9290244-85f6-4bd9-9c69-476f6625fa3a,Purchase,1788818785153
none,147.39,0.0,cfd1eb0a-2804-4dc5-8ec3-7bf983ac4ebb,Purchase,1788818797747
none,175.61,0.0,85ec225b-475e-42ee-af24-fb55cd4af3cf,Purchase,1788818863445
none,156.1,0.0,7de47d55-7eb5-4e14-8f81-0144148b8f03,Purchase,1788818880578
none,153.89,0.0,805402a7-355a-4b0d-b029-c930491898bd,Purchase,1788818940886
none,205.47,0.0,95b70a31-12ae-4855-987a-3e9aff986fe4,Purchase,1788819105219
none,210.62,0.0,851b9934-a9e1-48ab-8283-f88d660c2ec9,Purchase,1788819137591
none,272.41,0.0,58abcf82-8058-42d1-a27f-808842170618,Purchase,1788819282017
none,56.17,0.0,4eed56dc-445b-4f7a-802a-f48cada4bbf0,Purchase,1788819448156
none,266.48,0.0,7921d73f-e77d-4f26-816d-5b39eb329569,Purchase,1788819509745
none,174.78,0.0,e2176d09-90ef-403e-968a-c37f39ec1cd3,Purchase,1788819552969
none,262.1,0.0,a4888a3a-bbdf-4573-9d91-1692836bd2f7,Purchase,1788819607806
none,133.04,0.0,c300c58c-b198-4a71-945c-cbc04e188d6a,Purchase,1788819666354
none,147.39,192.51,f6e54b2c-354d-4453-a7d0-eb97eb2360f8,Resale,1788819668880
none,247.57,0.0,21614034-cfef-4588-a327-3e3cc23125d9,Purchase,1788819743593
none,53.13,0.0,4c61d7ba-3aa1-4b2d-9d90-ec9f1124bcca,Purchase,1788819817834
none,180.38,0.0,adf95760-4d2c-40ac-8a99-3b6f6db15d60,Purchase,1788819860696
none,148.29,0.0,2927fcc9-cb05-4c6c-aa9e-f11db75349bd,Purchase,1788819957696
none,180.38,0.0,3a9ab1c9-755a-4006-85d6-a470002343ba,Purchase,1788820025081
none,158.33,0.0,635d617a-ccf4-486a-ac6b-4fc38da28209,Purchase,1788820095932
none,272.41,0.0,0c9868da-4b29-4d88-9ce1-f9ef7d999c8a,Purchase,1788820202159
none,153.89,157.83,a5d7ad25-ed94-45f5-9dc2-6ef0d685d617,Resale,1788820270996
none,156.1,0.0,068c5fb9-e30e-4903-82e8-d6c64148a2a6,Purchase,1788820275209
none,189.1,0.0,67ed0bea-0448-4a22-8440-6185ea0ec2b4,Purchase,1788820287745
none,102.04,0.0,97af25e9-4e88-4b9f-a958-8e64bc26c02a,Purchase,1788820380095
none,158.33,0.0,f470639d-b8ed-4266-8f81-cd76cdab7fbb,Purchase,1788820385586
none,42.37,0.0,39a12749-da6c-4eb7-bd33-7ce6033dc233,Purchase,1788820419481
none,158.33,0.0,9c8371c2-3297-4843-9faa-769b33842c6f,Purchase,1788820444418
none,110.58,0.0,45f389cf-18ec-49de-969a-832c9aef1a78,Purchase,1788820573738
none,284.59,0.0,95b55598-5396-4df6-9803-0985e6c9bbcf,Purchase,1788820616896
none,262.1,0.0,b35ea732-bd16-492e-ac0e-8d721c614366,Purchase,1788820672610
none,102.04,0.0,c33fcdbc-80f5-45dd-a2da-196c82623e80,Purchase,1788820739032
none,92.13,0.0,29242a8a-2bc0-45bc-aefd-89ac90e56c6c,Purchase,1788820762740
none,114.16,0.0,bd96ee99-8628-4169-a93f-6dd895957d54,Purchase,1788820769979
none,110.58,0.0,126d930c-eeb2-44fa-bcd5-0e44e5002142,Purchase,1788820782314
none,143.92,0.0,94197581-925d-4e14-b126-b145bba164f9,Purchase,1788820932389
none,147.39,149.55,3e0f27b5-b49c-44d3-976b-458208ac88fd,Resale,1788820932489
none,114.16,0.0,ebb6a048-56c3-4bc2-a8c2-718055dd764b,Purchase,1788821159321
none,71.27,0.0,1d191d81-87a0-42d5-a0e4-0c7a67e27651,Purchase,1788821313575
none,115.17,0.0,6ce86a7b-3fc1-4588-b34a-cd2768e8d89e,Purchase,1788821401444
none,284.59,0.0,94fe9ebd-c78a-445a-916f-22a857dfcdbd,Purchase,1788821466180
none,133.04,0.0,90ed4f9a-89c8-41dd-b7a3-748ba54cb1b2,Purchase,1788821573338
none,265.56,0.0,a72b34a6-a494-46f2-a1c1-501192f4620f,Purchase,1788821579322
none,224.59,0.0,d0365f87-f5c8-434b-b42d-5842cf5070a6,Purchase,1788821592123
none,53.13,0.0,709d823f-5b5d-4ba8-b3db-46d9ca487757,Purchase,1788821631028
none,156.1,0.0,8b3ac8b5-8b52-4c49-9be3-651fa75208dc,Purchase,1788821635524
none,224.59,0.0,35e0bd49-1f50-4cf3-a2d7-7296580486aa,Purchase,1788821701950
none,105.05,0.0,f9c32756-171f-48d8-85c9-51a139f23ffc,Purchase,1788821736642
none,284.59,0.0,a6e9bc68-a0f2-4478-8a8f-46d7670c3371,Purchase,1788821773501
none,299.34,0.0,ce729655-4513-4702-a390-5651c2797eae,Purchase,1788821788418
none,206.97,0.0,1a04bf72-9bb1-4617-ab34-009bc8c108bc,Purchase,1788821804936
none,132.45,0.0,a2e71b70-4141-40c0-98e6-af964a77c700,Purchase,1788821903305
none,51.54,0.0,ca36ae6c-2085-4bce-9448-c19e038defe8,Purchase,1788821987873
none,110.58,0.0,68e16e19-f861-4ecc-b9fc-57503c7a6960,Purchase,1788821993474
none,105.05,0.0,a8672536-f6b6-47b5-9e3d-77c28bfdf6d1,Purchase,1788822008183
none,51.54,0.0,280bcd87-b2b0-412b-b1b3-333172d6f41d,Purchase,1788822026296
none,292.19,0.0,e0a18789-2875-4e27-8881-960f2b0274c0,Purchase,1788822043416
none,42.37,0.0,902022e9-15f5-42ef-ac6c-e30eca011b01,Purchase,1788822052695
hub_account,114.16,0.0,3db195a9-b1a5-41dc-b30f-e9daf254f70f,Purchase,1788822139235
none,265.56,0.0,1db5b3d1-903e-434d-b82f-6641bfec93f4,Purchase,1788822234050
none,235.36,0.0,c90ad86f-2a66-428c-b43c-de61d3962993,Purchase,1788822256203
none,262.66,0.0,816cf2cb-cf10-4d70-8720-fe78ffb01cf1,Purchase,1788822283149
none,45.64,0.0,d7280045-6015-4adf-ae1a-7b41092620cb,Purchase,1788822351898
none,158.33,0.0,5f4fe1ee-e176-4ecc-b3de-e6fe1302df0f,Purchase,1788822438967
none,156.1,0.0,8508fb3c-2800-4e58-9c56-5b6f49ddae27,Purchase,1788822450419
none,210.62,0.0,f2289481-8b97-4c79-9f5a-9157ad18f06b,Transfer,1788822458353
none,262.66,0.0,86fe9174-91e2-46b9-b443-20dec2659013,Purchase,1788822517220
none,45.64,0.0,c2712163-9594-4865-8ca7-e1a03cb49213,Purchase,1788822525771
none,299.34,0.0,1c1a454a-9b02-4854-9bce-c62a726394ca,Purchase,1788822615003
none,189.1,0.0,7302f6f9-fd2a-4b4b-8dad-4a2954f97911,Purchase,1788822638662
none,282.59,0.0,4e9b99c2-986e-4827-87a4-a82d8e8911de,Purchase,1788822660913
none,102.04,0.0,ee50ef87-1331-4372-95f2-be6c8169a810,Purchase,1788822721948
none,92.13,0.0,3dd73021-c4dd-4ab3-aaee-7e7233cf614e,Purchase,1788822774247
none,148.29,0.0,18a6d76c-1115-4d80-80ba-d5825922dcc4,Purchase,1788822787354
none,282.59,0.0,4fb81f25-5a54-428d-9468-af3eb33e2801,Purchase,1788822871429
none,55.04,0.0,3fdf0d15-43a4-4bd1-b637-c88691d7f7e3,Purchase,1788822929872
none,292.19,0.0,924fc588-2946-4071-a6a2-a732d093174f,Purchase,1788823118665
none,153.89,0.0,ef45b5c4-3dab-43ce-a4d5-854748d9870b,Purchase,1788823147345
none,212.71,0.0,ee0d2bae-6989-48c9-bb18-65421b7e5845,Purchase,1788823147448
none,76.21,0.0,bb5ccf70-58d8-4b7b-9bf7-614d9e0a59eb,Purchase,1788823163041
none,104.26,0.0,cc5434c1-132d-42cf-b1b0-1ffe5d5a040c,Purchase,1788823205137
none,267.25,0.0,c8c4acff-b883-4490-ba34-0ae62e6b2f9c,Purchase,1788823222963
none,148.29,162.2,be25ff01-c4c8-4c2f-ab2c-39af09dbcdfd,Resale,1788823253342
none,132.45,0.0,dd635b2c-bf8e-48fc-a8bb-93574fc318be,Purchase,1788823284070
none,92.13,0.0,97e679fb-3283-4ec4-9781-fcdc68f1b29f,Purchase,1788823298781
none,92.13,101.54,e8fca75f-dc9d-4de6-bb4c-27a563187738,Resale,1788823342550
none,265.56,0.0,38d21b47-7afb-4023-a4d4-4decbce1ff31,Purchase,1788823346586
none,92.13,0.0,9117f482-ff94-469f-b8cb-a7ef645230b6,Purchase,1788823414981
none,212.71,0.0,a7c96b00-9266-4ab5-b3a4-2166872a7500,Purchase,1788823426970
none,200.4,0.0,03961a04-409d-4dfb-b19e-a54ce8f946f3,Purchase,1788823434279
hub_account,181.57,213.99,6e681e0b-2a89-4ad4-ab37-2e07ca261add,Resale,1788823435630
none,243.86,0.0,4037ca2a-8bb2-4117-b61a-cab7e5be0adc,Purchase,1788823449870
none,206.97,0.0,1043b5de-c224-478e-85f4-01d1a432d260,Purchase,1788823528401
none,235.36,0.0,5d05baed-1901-4d64-ad36-ab012733954c,Purchase,1788823596883
